Date,DateKey,IsMonthStart,Year,Quarter,YearQuarter,MonthNumber,Month,YearMonth,MonthYear,IsLatest,IsPrePandemicBase
2023-06-26,20230626,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-27,20230627,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-28,20230628,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-29,20230629,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-30,20230630,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-07-01,20230701,True,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-02,20230702,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-03,20230703,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-04,20230704,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-05,20230705,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-06,20230706,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-07,20230707,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-08,20230708,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-09,20230709,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-10,20230710,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-11,20230711,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-12,20230712,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-13,20230713,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-14,20230714,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-15,20230715,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-16,20230716,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-17,20230717,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-18,20230718,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-19,20230719,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-20,20230720,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-21,20230721,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-22,20230722,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-23,20230723,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-24,20230724,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-25,20230725,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-26,20230726,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-27,20230727,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-28,20230728,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-29,20230729,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-30,20230730,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-07-31,20230731,False,2023,Q3,2023 Q3,7,Jul,2023-07,Jul 2023,False,False
2023-08-01,20230801,True,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-02,20230802,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-03,20230803,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-04,20230804,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-05,20230805,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-06,20230806,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-07,20230807,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-08,20230808,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-09,20230809,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-10,20230810,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-11,20230811,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-12,20230812,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-13,20230813,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-14,20230814,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-15,20230815,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-16,20230816,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-17,20230817,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-18,20230818,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-19,20230819,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-20,20230820,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-21,20230821,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-22,20230822,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-23,20230823,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-24,20230824,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-25,20230825,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-26,20230826,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-27,20230827,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-28,20230828,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-29,20230829,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-30,20230830,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-08-31,20230831,False,2023,Q3,2023 Q3,8,Aug,2023-08,Aug 2023,False,False
2023-09-01,20230901,True,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-02,20230902,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-03,20230903,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-04,20230904,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-05,20230905,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-06,20230906,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-07,20230907,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-08,20230908,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-09,20230909,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-10,20230910,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-11,20230911,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-12,20230912,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-13,20230913,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-14,20230914,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-15,20230915,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-16,20230916,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-17,20230917,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-18,20230918,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-19,20230919,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-20,20230920,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-21,20230921,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-22,20230922,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-23,20230923,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-24,20230924,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-25,20230925,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-26,20230926,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-27,20230927,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-28,20230928,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-29,20230929,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-09-30,20230930,False,2023,Q3,2023 Q3,9,Sep,2023-09,Sep 2023,False,False
2023-10-01,20231001,True,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-02,20231002,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-03,20231003,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-04,20231004,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-05,20231005,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-06,20231006,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-07,20231007,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-08,20231008,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-09,20231009,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-10,20231010,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-11,20231011,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-12,20231012,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-13,20231013,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-14,20231014,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-15,20231015,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-16,20231016,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-17,20231017,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-18,20231018,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-19,20231019,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-20,20231020,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-21,20231021,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-22,20231022,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-23,20231023,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-24,20231024,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-25,20231025,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-26,20231026,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-27,20231027,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-28,20231028,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-29,20231029,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-30,20231030,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-10-31,20231031,False,2023,Q4,2023 Q4,10,Oct,2023-10,Oct 2023,False,False
2023-11-01,20231101,True,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-02,20231102,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-03,20231103,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-04,20231104,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-05,20231105,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-06,20231106,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-07,20231107,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-08,20231108,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-09,20231109,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-10,20231110,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-11,20231111,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-12,20231112,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-13,20231113,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-14,20231114,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-15,20231115,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-16,20231116,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-17,20231117,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-18,20231118,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-19,20231119,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-20,20231120,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-21,20231121,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-22,20231122,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-23,20231123,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-24,20231124,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-25,20231125,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-26,20231126,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-27,20231127,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-28,20231128,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-29,20231129,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-11-30,20231130,False,2023,Q4,2023 Q4,11,Nov,2023-11,Nov 2023,False,False
2023-12-01,20231201,True,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-02,20231202,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-03,20231203,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-04,20231204,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-05,20231205,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-06,20231206,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-07,20231207,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-08,20231208,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-09,20231209,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-10,20231210,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-11,20231211,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-12,20231212,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-13,20231213,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-14,20231214,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-15,20231215,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-16,20231216,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-17,20231217,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-18,20231218,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-19,20231219,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-20,20231220,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-21,20231221,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-22,20231222,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-23,20231223,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-24,20231224,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-25,20231225,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-26,20231226,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-27,20231227,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-28,20231228,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-29,20231229,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-30,20231230,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2023-12-31,20231231,False,2023,Q4,2023 Q4,12,Dec,2023-12,Dec 2023,False,False
2024-01-01,20240101,True,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-02,20240102,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-03,20240103,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-04,20240104,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-05,20240105,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-06,20240106,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-07,20240107,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-08,20240108,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-09,20240109,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-10,20240110,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-11,20240111,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-12,20240112,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-13,20240113,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-14,20240114,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-15,20240115,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-16,20240116,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-17,20240117,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-18,20240118,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-19,20240119,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-20,20240120,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-21,20240121,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-22,20240122,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-23,20240123,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-24,20240124,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-25,20240125,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-26,20240126,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-27,20240127,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-28,20240128,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-29,20240129,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-30,20240130,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-01-31,20240131,False,2024,Q1,2024 Q1,1,Jan,2024-01,Jan 2024,False,False
2024-02-01,20240201,True,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-02,20240202,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-03,20240203,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-04,20240204,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-05,20240205,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-06,20240206,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-07,20240207,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-08,20240208,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-09,20240209,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-10,20240210,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-11,20240211,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-12,20240212,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-13,20240213,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-14,20240214,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-15,20240215,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-16,20240216,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-17,20240217,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-18,20240218,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-19,20240219,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-20,20240220,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-21,20240221,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-22,20240222,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-23,20240223,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-24,20240224,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-25,20240225,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-26,20240226,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-27,20240227,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-28,20240228,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-02-29,20240229,False,2024,Q1,2024 Q1,2,Feb,2024-02,Feb 2024,False,False
2024-03-01,20240301,True,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-02,20240302,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-03,20240303,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-04,20240304,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-05,20240305,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-06,20240306,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-07,20240307,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-08,20240308,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-09,20240309,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-10,20240310,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-11,20240311,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-12,20240312,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-13,20240313,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-14,20240314,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-15,20240315,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-16,20240316,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-17,20240317,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-18,20240318,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-19,20240319,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-20,20240320,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-21,20240321,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-22,20240322,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-23,20240323,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-24,20240324,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-25,20240325,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-26,20240326,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-27,20240327,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-28,20240328,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-29,20240329,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-30,20240330,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-03-31,20240331,False,2024,Q1,2024 Q1,3,Mar,2024-03,Mar 2024,False,False
2024-04-01,20240401,True,2024,Q2,2024 Q2,4,Apr,2024-04,Apr 2024,False,False
2024-04-02,20240402,False,2024,Q2,2024 Q2,4,Apr,2024-04,Apr 2024,False,False
2024-04-03,20240403,False,2024,Q2,2024 Q2,4,Apr,2024-04,Apr 2024,False,False
2024-04-04,20240404,False,2024,Q2,2024 Q2,4,Apr,2024-04,Apr 2024,False,False
